ms,Sensor 1 (kg),Sensor 2 (kg),Sensor  3 (kg),Sensor 4 (kg),COP distance X,COP distance Y,Total Force (kg)
1704625,4.13894,5.38224,18.2621,18.1617,0.621882,8.78311,45.945
1704635,4.14978,5.30723,18.5631,18.4812,0.578237,8.89888,46.5013
1704645,4.14978,5.30723,18.5631,18.4812,0.578237,8.89888,46.5013
1704655,4.08477,5.26034,18.6311,18.9459,0.794086,9.02513,46.9221
1704665,4.25813,5.28847,18.7573,19.0137,0.679836,8.94732,47.3176
1704689,4.45316,5.50414,18.835,18.5199,0.388888,8.68622,47.3122
1704699,4.50733,5.5604,18.835,17.7358,-0.0247225,8.52397,46.6384
1704709,4.50733,5.5604,18.835,17.7358,-0.0247225,8.52397,46.6384
1704725,4.53983,5.41037,19.1165,17.3679,-0.472754,8.57147,46.4346
1704729,4.53983,5.41037,19.1165,17.3679,-0.472754,8.57147,46.4346
1704745,4.46399,5.28847,19.5922,17.4163,-0.722539,8.74321,46.761
1704748,4.40982,5.19471,20.2621,17.9778,-0.783505,8.97766,47.8444
1704775,4.44232,5.11969,20.6311,18.2489,-0.879833,9.07827,48.4419
1704781,4.39898,5.11969,20.534,17.9972,-0.944914,9.057,48.0498
1704785,4.39898,4.8759,20.534,17.9972,-1.07722,9.17968,47.806
1704806,4.53983,4.8759,20.2524,17.5905,-1.23037,9.02286,47.2587
1704809,4.53983,4.8759,20.2524,17.5905,-1.23037,9.02286,47.2587
1704819,4.529,4.70712,20.0583,17.3679,-1.34598,9.06194,46.6622
1704829,4.50733,4.62272,19.8641,17.3582,-1.2893,9.09088,46.3523
1704840,4.50733,4.62272,19.8641,17.3582,-1.2893,9.09088,46.3523
1704849,4.49649,4.6321,19.9029,17.2323,-1.36984,9.08052,46.2639
1704860,4.61568,4.68836,19.6893,16.8256,-1.52289,8.90816,45.8189
1704869,4.61568,4.68836,19.6893,16.8256,-1.52289,8.90816,45.8189
1704879,4.58317,4.81964,19.6019,16.686,-1.4661,8.82623,45.6907
1704890,4.58317,4.81964,19.6019,16.686,-1.4661,8.82623,45.6907
1704900,4.75653,4.79151,19.7282,16.6947,-1.63063,8.76908,45.9709
1704910,4.68069,4.64148,19.6117,16.6337,-1.65535,8.86262,45.5675
1704920,4.68069,4.64148,19.6117,16.6337,-1.65535,8.86262,45.5675
1704930,4.65902,4.70712,19.4272,16.8517,-1.38425,8.84415,45.645
1704940,4.65902,4.70712,19.4272,16.8517,-1.38425,8.84415,45.645
1704950,4.46399,4.57584,19.3981,16.9826,-1.26796,9.02923,45.4204
1704960,4.53983,4.61335,19.6408,16.9389,-1.43678,8.99567,45.7329
1704970,4.53983,4.61335,19.6408,16.9389,-1.43678,8.99567,45.7329
1704980,4.42065,4.53833,19.7476,17.029,-1.42168,9.12341,45.7356
1704990,4.37731,4.52896,19.7379,16.9826,-1.42661,9.14404,45.6267
1705006,4.40982,4.45394,19.7087,17.0581,-1.42806,9.17249,45.6306
1705030,4.42065,4.62272,19.7379,17.1839,-1.27915,9.09768,45.9652
1705041,4.47482,4.67899,19.9029,17.3485,-1.26615,9.08226,46.4052
1705057,4.47482,4.67899,19.9029,17.3485,-1.26615,9.08226,46.4052
1705061,4.42065,4.66961,20.1068,17.5518,-1.23319,9.16654,46.7489
1705070,4.50733,4.61335,20,17.5615,-1.24913,9.13866,46.6822
1705080,4.50733,4.61335,20,17.5615,-1.24913,9.13866,46.6822
1705090,4.49649,4.59459,19.8058,17.6777,-1.08968,9.14417,46.5746
1705112,4.51816,4.67899,19.699,17.7842,-0.939389,9.08928,46.6803
1705140,4.58317,4.77275,19.8544,17.8035,-0.989738,9.02989,47.0138
1705146,4.58317,4.77275,19.8544,17.8035,-0.989738,9.02989,47.0138
1705151,4.5615,4.81964,20.0583,18.2682,-0.802754,9.10085,47.7076
1705160,4.5615,4.81964,20.0583,18.2682,-0.802754,9.10085,47.7076
1705171,4.68069,4.94153,20.233,18.7716,-0.617212,9.06364,48.6269
1705181,4.68069,4.94153,20.233,18.7716,-0.617212,9.06364,48.6269
1705191,4.78904,5.01655,20.5146,19.0137,-0.64529,9.0372,49.3338
1705202,4.79987,5.17595,20.5146,19.1298,-0.508182,8.96869,49.6202
1705214,4.79987,5.17595,20.5146,19.1298,-0.508182,8.96869,49.6202
1705224,4.81071,5.11969,20.2621,19.0621,-0.452285,8.95159,49.2546
1705234,4.81071,5.14782,19.835,18.8975,-0.308241,8.86424,48.691
1705244,4.81071,5.14782,19.835,18.8975,-0.308241,8.86424,48.691
1705254,4.82154,5.16657,19.4175,18.8685,-0.105645,8.79286,48.274
1705264,4.82154,5.16657,19.4175,18.8685,-0.105645,8.79286,48.274
1705274,4.91906,5.21346,19.2039,18.9362,0.0138462,8.70294,48.2726
1705284,4.86488,5.29785,18.8641,18.4715,0.0212699,8.58121,47.4983
1705294,4.86488,5.29785,18.8641,18.4715,0.0212699,8.58121,47.4983
1705304,4.90822,5.45725,18.7282,18.3069,0.0674158,8.43965,47.4006
1705309,4.95156,5.46663,18.5534,18.3554,0.167465,8.39603,47.3269
1705325,4.95156,5.46663,18.5534,18.3554,0.167465,8.39603,47.3269
1705329,5.14659,5.54164,18.466,18.6071,0.280613,8.28647,47.7613
1705344,5.14659,5.54164,18.466,18.6071,0.280613,8.28647,47.7613
1705354,5.23327,5.5604,18.301,18.4522,0.251502,8.18966,47.5468
1705364,5.30911,5.71042,18.1359,18.3263,0.311539,8.03762,47.4818
1705381,5.33078,5.7198,18.301,18.4038,0.257462,8.058,47.7553
1705390,5.33078,5.7198,18.301,18.4038,0.257462,8.058,47.7553
1705406,5.38496,5.70105,18.1165,18.3263,0.276619,8.00256,47.5288
1705410,5.48247,5.72918,17.8641,18.3554,0.388974,7.90867,47.4311
1705431,5.54748,5.77606,17.6408,18.2392,0.43799,7.80337,47.2035
1705448,5.59082,5.79482,17.6019,18.2682,0.460407,7.77191,47.2558
1705464,5.645,5.77606,17.699,18.4715,0.474644,7.80059,47.5916
1705508,5.52581,5.69167,17.8738,18.5006,0.416374,7.92895,47.5918
1705514,5.55832,5.80419,17.8252,18.4618,0.463003,7.84621,47.6496
1705524,5.2116,5.63541,17.8738,18.4134,0.511017,8.09609,47.1342
1705535,5.2116,5.63541,17.8738,18.4134,0.511017,8.09609,47.1342
1705545,5.16826,5.5979,17.9223,18.5199,0.543994,8.15832,47.2084
1705555,5.16826,5.5979,17.9223,18.5199,0.543994,8.15832,47.2084
1705566,5.02741,5.55102,18.1456,18.7329,0.585213,8.31283,47.457
1705575,4.9949,5.61666,18.2913,19.0621,0.725827,8.36292,47.9649
1705586,4.9949,5.61666,18.2913,19.0621,0.725827,8.36292,47.9649
1705596,5.15742,5.64479,18.2913,19.0137,0.628683,8.26365,48.1071
1705601,5.13576,5.49476,18.2718,18.762,0.445366,8.30914,47.6643
1705611,5.13576,5.49476,18.2718,18.762,0.445366,8.30914,47.6643
1705624,4.9949,5.5604,18.1068,18.6167,0.568667,8.30231,47.2788
1705635,4.9949,5.5604,18.1068,18.6167,0.568667,8.30231,47.2788
1705644,4.94073,5.4385,18.1359,18.5877,0.503978,8.38943,47.1028
1705655,4.92989,5.49476,18.3107,18.6361,0.469846,8.39814,47.3714
1705668,4.92989,5.49476,18.3107,18.6361,0.469846,8.39814,47.3714
1705671,4.95156,5.4385,18.6019,18.7329,0.323683,8.46878,47.7249
1705686,4.9949,5.4385,18.6602,18.7329,0.269893,8.45547,47.8265
1705696,4.9949,5.4385,18.6602,18.7329,0.269893,8.45547,47.8265
1705706,4.91906,5.42912,18.4951,18.6555,0.352842,8.46414,47.4988
1705717,4.91906,5.42912,18.4951,18.6555,0.352842,8.46414,47.4988
1705721,4.87572,5.47601,18.3883,18.578,0.417364,8.43694,47.3181
1705733,4.79987,5.42912,18.6408,18.8781,0.45374,8.57312,47.7479
1705742,4.79987,5.42912,18.6408,18.8781,0.45374,8.57312,47.7479
1705752,4.79987,5.5604,18.7184,18.9846,0.534037,8.53337,48.0633
1705776,4.78904,5.54164,18.6019,18.6555,0.423494,8.48744,47.5881
1705786,4.78904,5.55102,18.3981,18.6071,0.512716,8.44808,47.3452
1705802,4.65902,5.53227,18.2913,18.5877,0.621244,8.50463,47.0702
1705813,4.59401,5.53227,18.3301,18.4812,0.580221,8.52782,46.9376
1705823,4.59401,5.53227,18.3301,18.4812,0.580221,8.52782,46.9376
1705833,4.60484,5.4385,18.301,18.3941,0.495717,8.55347,46.7384
1705842,4.60484,5.4385,18.301,18.3941,0.495717,8.55347,46.7384
1705875,4.53983,5.32598,18.3495,18.4038,0.450668,8.65122,46.6191
1705881,4.51816,5.24159,18.3883,18.5974,0.498685,8.73645,46.7455
1705884,4.51816,5.23221,18.2524,18.5683,0.552896,8.71904,46.5711
1705894,4.46399,5.13844,18.1262,18.2973,0.459257,8.74107,46.0259
1705904,4.46399,5.13844,18.1262,18.2973,0.459257,8.74107,46.0259
1705914,4.44232,5.11031,17.9806,18.0068,0.381118,8.7071,45.5401
1705924,4.44232,5.11031,17.9806,18.0068,0.381118,8.7071,45.5401
1705934,4.32314,4.9134,18.0485,17.8423,0.212717,8.85968,45.1273
1705944,4.29063,4.90403,18.2136,18.2392,0.349954,8.95717,45.6474
1705968,4.2798,4.9134,18.4854,18.6845,0.448999,9.0514,46.3631
1705977,4.29063,4.96029,18.5728,18.6748,0.41489,9.03148,46.4986
1705987,4.29063,4.96029,18.5728,18.6748,0.41489,9.03148,46.4986
1705997,4.29063,4.90403,18.3981,18.549,0.414109,9.0219,46.1417
1706007,4.29063,4.90403,18.3981,18.549,0.414109,9.0219,46.1417
1706017,4.23646,4.92278,18.3981,18.4618,0.407496,9.02907,46.0191
1706028,4.24729,4.83839,18.7476,18.7232,0.304338,9.14538,46.5565
1706046,4.2798,4.8759,19.1553,19.1879,0.330895,9.21733,47.499
1706056,4.32314,5.01655,19.2039,19.43,0.479162,9.15948,47.9735
1706066,4.32314,5.01655,19.2039,19.43,0.479162,9.15948,47.9735
1706078,4.43149,5.16657,19.0097,19.1976,0.482681,8.97679,47.8054
1706100,4.43149,5.26034,18.8544,18.8685,0.444451,8.86782,47.4146
1706111,4.65902,5.25097,18.8835,18.578,0.151181,8.72408,47.3715
1706126,4.59401,5.3166,18.9223,18.3844,0.0977695,8.70319,47.2173
1706136,4.65902,5.17595,19.0291,18.578,0.0346869,8.78086,47.4421
1706146,4.65902,5.17595,19.0291,18.578,0.0346869,8.78086,47.4421
1706156,4.59401,5.36349,19.1748,18.5587,0.0804007,8.73623,47.6909
1706166,4.59401,5.36349,19.1748,18.5587,0.0804007,8.73623,47.6909
1706176,4.529,5.38224,19.1359,18.4134,0.0688732,8.73507,47.4606
1706186,4.58317,5.35411,19.2233,18.336,-0.0612542,8.72337,47.4966
1706196,4.58317,5.35411,19.2233,18.336,-0.0612542,8.72337,47.4966
1706207,4.51816,5.20408,19.3495,18.4812,-0.095889,8.86647,47.553
1706216,4.51816,5.20408,19.3495,18.4812,-0.095889,8.86647,47.553
1706244,4.57234,5.26034,19.3689,18.6748,-0.00318587,8.83872,47.8764
1706250,4.63735,5.3166,19.1456,18.4038,-0.0329539,8.71374,47.5033
1706258,4.53983,5.32598,18.8932,18.2101,0.0548631,8.69854,46.9692
1706283,4.46399,5.23221,18.8252,18.2198,0.0870734,8.77667,46.7413
1706293,4.43149,5.1572,19.1553,18.5393,0.0579834,8.91624,47.2833
1706302,4.43149,5.20408,19.0874,18.6845,0.194973,8.9025,47.4075
1706313,4.43149,5.20408,19.0874,18.6845,0.194973,8.9025,47.4075
1706323,4.44232,5.24159,18.7379,18.5877,0.3452,8.82003,47.0095
1706328,4.44232,5.24159,18.7379,18.5877,0.3452,8.82003,47.0095
1706342,4.42065,5.14782,18.5922,18.2489,0.206745,8.81476,46.4096
1706352,4.47482,5.12907,18.7184,18.1908,0.0680298,8.80569,46.5131
1706358,4.47482,5.12907,18.7184,18.1908,0.0680298,8.80569,46.5131
1706373,4.40982,5.08218,18.8544,18.2876,0.0566036,8.89372,46.634
1706389,4.35564,5.07281,18.7961,18.5974,0.27681,8.95895,46.8219
1706391,4.35564,5.07281,18.7961,18.5974,0.27681,8.95895,46.8219
1706401,4.33397,5.11969,18.6893,18.791,0.472689,8.95726,46.934
1706414,4.33397,5.11969,18.6893,18.791,0.472689,8.95726,46.934
1706424,4.3123,5.16657,18.5534,18.7039,0.537458,8.9155,46.7361
1706434,4.26896,5.14782,18.4175,18.4425,0.488293,8.89535,46.2767
1706444,4.26896,5.14782,18.4175,18.4425,0.488293,8.89535,46.2767
1706454,4.33397,5.08218,18.4078,18.2198,0.304201,8.86486,46.0437
1706464,4.34481,5.0353,18.4563,18.1811,0.22561,8.88487,46.0175
1706480,4.2798,5.01655,18.6408,18.6167,0.382736,9.0093,46.5539
1706490,4.2798,5.01655,18.6408,18.6167,0.382736,9.0093,46.5539
1706500,4.25813,5.0353,18.5243,18.8781,0.605533,9.02939,46.6958
1706510,4.22562,5.0353,18.3786,19.0427,0.789246,9.04854,46.6823
1706520,4.22562,5.0353,18.3786,19.0427,0.789246,9.04854,46.6823
1706536,4.13894,5.09156,18.301,18.7426,0.753254,9.01576,46.2741
1706540,4.18228,5.02592,18.3786,18.5006,0.52377,9.00604,46.0874
1706555,4.18228,5.02592,18.3786,18.5006,0.52377,9.00604,46.0874
1706565,4.2798,4.97904,18.4272,18.4715,0.402746,8.98224,46.1575
1706571,4.2798,4.97904,18.4272,18.4715,0.402746,8.98224,46.1575
1706580,4.20395,4.97904,18.301,18.7523,0.663117,9.04169,46.2362
1706611,4.19312,5.01655,18.4272,18.9072,0.700101,9.0639,46.544
1706618,4.19312,5.01655,18.4272,18.9072,0.700101,9.0639,46.544
1706621,4.20395,5.06343,18.5146,18.9072,0.670442,9.04526,46.6891
1706636,4.20395,5.06343,18.5146,18.9072,0.670442,9.04526,46.6891
1706646,4.2798,5.09156,18.767,19.1008,0.606263,9.04857,47.2391
1706656,4.2798,5.09156,18.767,19.1008,0.606263,9.04857,47.2391
1706666,4.20395,5.02592,18.6311,19.0718,0.672591,9.10014,46.9327
1706671,4.29063,5.07281,18.6408,19.1298,0.674269,9.04034,47.1341
1706693,4.29063,5.07281,18.6408,19.1298,0.674269,9.04034,47.1341
1706697,4.34481,5.11969,18.4175,19.0427,0.745943,8.94914,46.9247
1706706,4.2798,5.12907,18.4854,19.1202,0.789115,8.99619,47.0145
1706716,4.2798,5.12907,18.4854,19.1202,0.789115,8.99619,47.0145
1706726,4.23646,5.10094,18.9903,19.3331,0.633296,9.1226,47.6608
1706736,4.23646,5.10094,18.9903,19.3331,0.633296,9.1226,47.6608
1706746,4.29063,5.04468,19.2718,19.4784,0.499403,9.17581,48.0855
1706756,4.26896,5.14782,19.068,19.2847,0.5734,9.08611,47.7695
1706766,4.26896,5.14782,19.068,19.2847,0.5734,9.08611,47.7695
1706776,4.24729,4.99779,18.767,19.1202,0.585413,9.11544,47.1322
1706788,4.18228,5.07281,18.3786,19.1298,0.877672,9.06263,46.7636
1706797,4.18228,5.07281,18.3786,19.1298,0.877672,9.06263,46.7636
1706808,4.22562,5.18533,18.4175,19.246,0.94969,9.00251,47.0744
1706817,4.22562,5.18533,18.4175,19.246,0.94969,9.00251,47.0744
1706827,4.24729,5.20408,18.5825,19.1492,0.807211,8.99062,47.1831
1706837,4.23646,5.1572,18.8835,19.2654,0.684977,9.07247,47.5425
1706854,4.22562,5.13844,18.9515,19.3622,0.694013,9.1079,47.6777
1706864,4.10644,5.04468,18.8058,19.246,0.730056,9.18398,47.203
1706875,4.10644,5.04468,18.8058,19.246,0.730056,9.18398,47.203
1706885,4.05226,5.11969,18.6019,19.0814,0.825369,9.12748,46.8553
1706905,3.92224,5.02592,18.8252,19.004,0.685388,9.26122,46.7774
1706916,3.95475,4.99779,19.1359,18.8781,0.417987,9.28155,46.9666
1706925,3.95475,4.99779,19.1359,18.8781,0.417987,9.28155,46.9666
1706935,3.98725,4.8759,19.1165,18.791,0.301012,9.31493,46.7707
1706945,3.95475,4.8759,18.9126,18.6845,0.373182,9.29395,46.4278
1706978,3.95475,4.9134,18.9126,18.6845,0.39306,9.27434,46.4653
1706984,4.00892,4.94153,18.6699,18.578,0.454953,9.18781,46.1984
1706996,4.03059,4.96029,18.8544,18.791,0.464407,9.21638,46.6362
1707006,4.03059,4.96029,18.8544,18.791,0.464407,9.21638,46.6362
1707016,3.98725,4.90403,19.0291,18.8297,0.383621,9.29438,46.7501
1707028,3.95475,4.8759,19,18.8104,0.392097,9.32003,46.641
1707039,3.95475,4.8759,19,18.8104,0.392097,9.32003,46.641
1707049,3.88974,4.86652,18.7379,19.0137,0.673321,9.35175,46.5078
1707059,3.88974,4.86652,18.7379,19.0137,0.673321,9.35175,46.5078
1707069,3.8789,4.92278,18.6019,18.9072,0.728294,9.2983,46.3108
1707079,3.85723,4.95091,18.7087,18.8781,0.680608,9.30447,46.395
1707090,3.85723,4.95091,18.7087,18.8781,0.680608,9.30447,46.395
1707095,3.90057,4.93216,19,19.1008,0.603187,9.35411,46.9335
1707106,3.90057,4.93216,19,19.1008,0.603187,9.35411,46.9335
1707116,3.88974,4.95091,19.3107,19.5558,0.684541,9.44067,47.7071
1707126,3.99809,4.98842,19.2233,19.701,0.766033,9.37298,47.9108
1707136,3.99809,4.98842,19.2233,19.701,0.766033,9.37298,47.9108
1707146,4.01976,5.12907,18.6699,19.1395,0.840604,9.15513,46.9583
1707156,3.95475,5.09156,18.3204,18.6555,0.799555,9.10307,46.0222
1707166,3.95475,5.09156,18.3204,18.6555,0.799555,9.10307,46.0222
1707176,3.95475,5.18533,18.3398,18.5877,0.802338,9.04783,46.0676
1707186,3.95475,5.18533,18.3398,18.5877,0.802338,9.04783,46.0676
1707197,4.12811,5.1572,18.5922,18.82,0.672895,9.03482,46.6976
1707208,4.11727,5.14782,18.5631,18.6651,0.609007,9.02167,46.4933
1707218,4.11727,5.14782,18.5631,18.6651,0.609007,9.02167,46.4933
1707227,4.19312,5.23221,18.4078,18.4231,0.569895,8.88709,46.2562
1707237,4.19312,5.23221,18.233,18.4231,0.666866,8.86391,46.0815
1707248,4.19312,5.41975,18.233,18.4522,0.780696,8.7711,46.298
1707264,4.30147,5.46663,18.4175,18.791,0.818861,8.76194,46.9766
1707280,4.42065,5.47601,18.7087,19.033,0.724021,8.76764,47.6384
1707290,4.40982,5.5604,18.7767,19.0911,0.765604,8.74752,47.838
1707300,4.40982,5.5604,18.7767,19.0911,0.765604,8.74752,47.838
1707310,4.49649,5.56977,18.4175,18.762,0.750208,8.60814,47.2457
1707320,4.53983,5.49476,17.9029,18.4328,0.800523,8.50796,46.3703
1707360,4.53983,5.49476,17.9029,18.4328,0.800523,8.50796,46.3703
1707370,4.51816,5.74793,18.5825,19.246,0.984132,8.59631,48.0946
1707381,4.51816,5.74793,18.5825,19.246,0.984132,8.59631,48.0946
1707390,4.60484,5.68229,18.5146,18.9169,0.775245,8.53262,47.7186
1707400,4.60484,5.68229,18.5146,18.9169,0.775245,8.53262,47.7186
1707410,4.53983,5.61666,18.1165,18.6458,0.855789,8.50591,46.9188
1707421,4.51816,5.57915,17.6117,18.4522,1.02982,8.43778,46.1611
1707431,4.51816,5.57915,17.6117,18.4522,1.02982,8.43778,46.1611
1707436,4.58317,5.61666,17.835,18.7136,1.02254,8.45442,46.7483
1707451,4.5615,5.66354,18.2913,19.1879,1.04744,8.56972,47.7042
1707468,4.58317,5.64479,18.4757,19.1782,0.921082,8.59176,47.8819
1707478,4.58317,5.64479,18.4757,19.1782,0.921082,8.59176,47.8819
1707488,4.529,5.56977,18.1748,18.8975,0.93464,8.57734,47.171
1707498,4.45316,5.57915,17.6311,18.4522,1.05555,8.47358,46.1155
1707520,4.529,5.55102,17.3592,18.4038,1.12697,8.40356,45.843
1707530,4.51816,5.69167,17.5922,18.6361,1.19373,8.40424,46.4382
1707540,4.51816,5.69167,17.5922,18.6361,1.19373,8.40424,46.4382
1707550,4.61568,5.70105,18.0485,19.0911,1.121,8.47818,47.4564
1707560,4.61568,5.70105,18.0485,19.0911,1.121,8.47818,47.4564
1707570,4.55067,5.62603,18.1748,19.2363,1.12263,8.58447,47.5878
1707580,4.49649,5.56977,17.8447,19.004,1.18971,8.56307,46.9149
1707590,4.49649,5.56977,17.8447,19.004,1.18971,8.56307,46.9149
1707600,4.59401,5.64479,17.5146,18.82,1.26481,8.40474,46.5734
1707610,4.55067,5.5979,17.3786,18.6651,1.26306,8.40893,46.1924
1707620,4.55067,5.5979,17.3786,18.6651,1.26306,8.40893,46.1924
1707630,4.5615,5.50414,17.7573,18.9459,1.13925,8.54337,46.7688
1707640,4.5615,5.50414,17.7573,18.9459,1.13925,8.54337,46.7688
1707651,4.55067,5.63541,18.0971,19.2073,1.15547,8.56539,47.4905
1707661,4.46399,5.5979,18.165,19.0524,1.06878,8.61546,47.2793
1707672,4.46399,5.5979,18.165,19.0524,1.06878,8.61546,47.2793
1707714,4.47482,5.5604,17.9515,18.8007,1.03382,8.56543,46.7874
1707721,4.47482,5.5604,17.9515,18.8007,1.03382,8.56543,46.7874
1707731,4.57234,5.50414,18.0291,18.5296,0.767812,8.5179,46.6352
1707741,4.58317,5.5979,18.0388,18.7039,0.894946,8.49088,46.9238
1707751,4.58317,5.5979,18.0388,18.7039,0.894946,8.49088,46.9238
1707762,4.58317,5.61666,18.1262,18.9846,0.999719,8.53222,47.3107
1707771,4.58317,5.61666,18.1262,18.9846,0.999719,8.53222,47.3107
1707781,4.47482,5.63541,17.8641,18.8685,1.15544,8.525,46.8428
1707791,4.51816,5.51351,17.6214,18.4328,0.980124,8.46979,46.0858
1707807,4.51816,5.51351,17.6214,18.4328,0.980124,8.46979,46.0858
1707811,4.48566,5.56977,17.6311,18.2682,0.936395,8.43565,45.9547
1707821,4.46399,5.53227,17.6699,18.4812,1.01825,8.50152,46.1474
1707839,4.46399,5.53227,17.6699,18.4812,1.01825,8.50152,46.1474
1707843,4.5615,5.56977,17.9515,18.8104,0.995445,8.51848,46.8931
1707851,4.5615,5.56977,17.9515,18.8104,0.995445,8.51848,46.8931
1707861,4.55067,5.58853,18.0874,19.0718,1.06887,8.56899,47.2983
1707871,4.57234,5.63541,18.1262,19.1879,1.11779,8.55597,47.5219
1707894,4.50733,5.66354,17.8932,18.9169,1.15997,8.50532,46.9809
1707904,4.49649,5.57915,17.8058,18.6458,1.03306,8.50339,46.5273
1707920,4.62651,5.64479,17.699,18.6458,1.05383,8.38986,46.6161
1707930,4.62651,5.64479,17.699,18.6458,1.05383,8.38986,46.6161
1707940,4.51816,5.62603,17.8932,18.9072,1.12997,8.51733,46.9446
1707955,4.58317,5.64479,18.1942,19.2751,1.12297,8.56694,47.6972
1707965,4.58317,5.64479,18.1942,19.2751,1.12297,8.56694,47.6972
1707975,4.58317,5.65416,18.2718,19.1686,1.03178,8.55842,47.6777
1707983,4.5615,5.60728,18.0583,18.8007,0.950614,8.51311,47.0277
1707991,4.5615,5.60728,18.0583,18.8007,0.950614,8.51311,47.0277
1708001,4.58317,5.57915,17.8155,18.5199,0.914222,8.44335,46.4978
1708012,4.58317,5.57915,17.8155,18.5199,0.914222,8.44335,46.4978
1708023,4.59401,5.45725,17.8155,18.4425,0.804475,8.48861,46.3093
1708033,4.49649,5.48538,18.0097,18.5877,0.840977,8.57104,46.5793
1708045,4.49649,5.48538,18.0097,18.5877,0.840977,8.57104,46.5793
1708055,4.48566,5.41975,18.2039,19.004,0.920221,8.6926,47.1133
1708087,4.37731,5.41037,18.2816,19.2363,1.05053,8.7929,47.3056
1708097,4.37731,5.46663,18.4175,19.246,1.00924,8.78375,47.5074
1708108,4.32314,5.30723,18.1165,18.8104,0.901017,8.7945,46.5572
1708118,4.3123,5.36349,18.1456,18.8297,0.929922,8.77778,46.6511
1708134,4.3123,5.37286,18.3786,19.033,0.910333,8.83069,47.0968
1708144,4.36648,5.41975,18.7767,19.7397,1.04358,8.92194,48.3027
1708154,4.36648,5.41975,18.7767,19.7397,1.04358,8.92194,48.3027
1708167,4.44232,5.41037,18.699,19.7397,1.03992,8.87924,48.2915
1708174,4.44232,5.41037,18.699,19.7397,1.03992,8.87924,48.2915
1708184,4.19312,5.42912,18.165,19.1686,1.19236,8.85237,46.9559
1708194,4.19312,5.34473,17.9903,18.6942,1.00358,8.80958,46.2223
1708204,4.19312,5.34473,17.9903,18.6942,1.00358,8.80958,46.2223
1708214,4.23646,5.26034,18.1068,18.791,0.920412,8.85911,46.3946
1708224,4.24729,5.2791,18.6505,19.2267,0.848022,8.97109,47.4035
1708234,4.24729,5.2791,18.6505,19.2267,0.848022,8.97109,47.4035
1708244,4.38815,5.42912,18.8155,19.3622,0.826979,8.86357,47.995
1708252,4.38815,5.42912,18.8155,19.3622,0.826979,8.86357,47.995
1708269,4.22562,5.57915,18.5922,19.2751,1.0679,8.82986,47.6721
1708278,4.30147,5.45725,18.0097,18.9072,1.09975,8.72774,46.6756
1708295,4.2798,5.48538,17.6117,18.5006,1.14136,8.61438,45.8774
1708305,4.24729,5.49476,17.767,18.4812,1.06636,8.64514,45.9902
1708315,4.24729,5.49476,17.767,18.4812,1.06636,8.64514,45.9902
1708325,4.38815,5.55102,18.0777,18.762,0.987181,8.62585,46.7788
1708336,4.38815,5.55102,18.0777,18.762,0.987181,8.62585,46.7788
1708346,4.33397,5.55102,18.466,19.2363,1.04406,8.76831,47.5873
1708356,4.34481,5.64479,18.301,19.2944,1.20491,8.70205,47.585
1708366,4.34481,5.64479,18.301,19.2944,1.20491,8.70205,47.585
1708376,4.30147,5.64479,17.9709,18.8781,1.20235,8.62355,46.7953
1708386,4.30147,5.64479,17.9709,18.8781,1.20235,8.62355,46.7953
1708396,4.2798,5.54164,17.8835,18.6361,1.08675,8.64185,46.341
1708406,4.2798,5.53227,18.1359,18.8878,1.06989,8.71502,46.8358
1708416,4.2798,5.53227,18.1359,18.8878,1.06989,8.71502,46.8358
1708448,4.2798,5.47601,18.3301,19.004,0.992835,8.78478,47.0899
1708454,4.22562,5.48538,18.3786,19.0524,1.02537,8.82016,47.142
1708466,4.18228,5.35411,18.2718,19.0233,1.02673,8.89105,46.8316
1708476,4.25813,5.35411,18.1942,19.1105,1.07226,8.85366,46.9169
1708486,4.17145,5.45725,18.2621,19.0814,1.1204,8.85039,46.9723
1708509,4.18228,5.33536,18.5534,19.217,0.960416,8.96191,47.288
1708519,4.16061,5.30723,18.7087,19.1492,0.838381,8.9983,47.3258
1708529,4.16061,5.30723,18.7087,19.1492,0.838381,8.9983,47.3258
1708539,4.12811,5.2791,18.4951,19.1105,0.939274,8.99704,47.0128
1708549,4.12811,5.2791,18.4951,19.1105,0.939274,8.99704,47.0128
1708568,4.00892,5.28847,18.1553,19.1395,1.21465,9.01356,46.5923
1708570,4.11727,5.28847,18.1068,19.246,1.23529,8.96533,46.7586
1708586,4.10644,5.42912,18.2718,19.4106,1.30323,8.94157,47.218
1708596,4.19312,5.42912,18.5243,19.4106,1.11567,8.93009,47.5571
1708606,4.19312,5.3166,18.5243,19.4977,1.10292,8.99787,47.5317
1708617,4.17145,5.36349,18.6408,19.5171,1.0842,9.00228,47.6928
1708626,4.17145,5.36349,18.6408,19.5171,1.0842,9.00228,47.6928
1708636,4.11727,5.40099,18.6699,19.7785,1.24685,9.04695,47.9666
1708647,4.07393,5.42912,18.5922,19.5655,1.22136,9.01831,47.6608
1708659,4.07393,5.42912,18.5922,19.5655,1.22136,9.01831,47.6608
1708666,4.05226,5.41975,18.2816,19.3622,1.29899,8.96889,47.1157
1708680,4.05226,5.41975,18.2816,19.3622,1.29899,8.96889,47.1157
1708690,4.0956,5.38224,18.8058,19.8172,1.19437,9.08877,48.1009
1708700,4.24729,5.41037,19.1068,20.0495,1.0785,9.06462,48.814
